Order_ID,Order_Date,Customer_ID,Customer_Name,Region,City,Product_Category,Product_Name,Quantity,Unit_Price,Discount_Percent,Sales_Rep
ORD-0615,19-03-2023,CUST-2454,Ishita Bansal,North,Chandigarh,Smartphones,OnePlus Nord,1,46900,10,Kavya Iyer
ORD-0616,19-03-2023,CUST-7862,Meera Chawla,South,Chennai,Tablets,Amazon Fire HD,1,48500,25,Amit Kumar
ORD-0617,19-03-2023,CUST-3234,Nikhil Jain,North,Chandigarh,Laptops,HP Pavilion,1,52100,20,Rahul Sharma
ORD-0618,19-04-2023,CUST-3585,Rahul Kapoor,Central,Raipur,Wearables,Fitbit Versa 4,1,28900,25,Priya Patel
ORD-0619,19-05-2023,CUST-5788,Neha Agarwal,North,Lucknow,Laptops,Acer Aspire,1,57800,0,Sneha Reddy
ORD-0620,19-05-2023,CUST-9409,Mohit Saxena,North,Delhi,Tablets,iPad Air,1,22600,0,Rahul Sharma
ORD-0621,19-06-2023,CUST-0908,Gaurav Bhatt,East,Patna,Smartphones,Realme GT,1,33600,20,Rahul Sharma
ORD-0622,19-06-2023,CUST-6316,Sameer Dutta,North,Chandigarh,Wearables,Samsung Galaxy Watch,1,17100,0,Kavya Iyer
ORD-0623,19-07-2023,CUST-7107,Yash Dhawan,West,Mumbai,Wearables,Mi Band 7,1,24300,20,Kavya Iyer
ORD-0624,19-07-2023,CUST-2454,Ishita Bansal,Central,Raipur,Smartphones,iPhone 14,1,15000,10,Vikram Singh
ORD-0625,19-08-2023,CUST-7862,Meera Chawla,North,Jaipur,Accessories,Webcam,2,2200,5,Priya Patel
ORD-0626,19-08-2023,CUST-3979,Pooja Desai,Central,Raipur,Accessories,Wireless Mouse,2,1600,5,Vikram Singh
ORD-0627,19-08-2023,CUST-9646,Amit Patel,North,Lucknow,Laptops,Acer Aspire,1,63100,0,Sneha Reddy
ORD-0628,19-08-2023,CUST-2255,Rajesh Kumar,East,Patna,Wearables,Samsung Galaxy Watch,1,25800,15,Rohan Mehta
ORD-0629,19-08-2023,CUST-8941,Harsh Sinha,South,Chennai,Laptops,Dell Inspiron,1,59800,5,Rohan Mehta
ORD-0630,19-09-2023,CUST-9409,Mohit Saxena,East,Kolkata,Accessories,Laptop Bag,2,1000,10,Rahul Sharma
ORD-0631,19-09-2023,CUST-4723,Kunal Dixit,West,Mumbai,Accessories,Mechanical Keyboard,2,1500,20,Kavya Iyer
ORD-0632,19-09-2023,CUST-0051,Sneha Sharma,East,Ranchi,Smartphones,Realme GT,1,36000,0,Rohan Mehta
ORD-0633,19-10-2023,CUST-1930,Ritika Menon,South,Bangalore,Tablets,Amazon Fire HD,1,36400,0,Priya Patel
ORD-0634,19-11-2023,CUST-7107,Yash Dhawan,Central,Bhopal,Accessories,USB-C Cable,2,2100,15,Kavya Iyer
ORD-0635,19-11-2023,CUST-4234,Sanjay Joshi,North,Delhi,Tablets,Amazon Fire HD,1,29300,5,Anjali Gupta
ORD-0636,19-11-2023,CUST-4813,Swati Nambiar,South,Chennai,Accessories,Laptop Bag,2,1000,0,Sneha Reddy
ORD-0637,19-12-2023,CUST-3178,Ananya Bose,East,Bhubaneswar,Smartphones,Samsung Galaxy S23,1,60000,25,Rahul Sharma
ORD-0638,19-12-2023,CUST-1930,Ritika Menon,West,Ahmedabad,Smartphones,OnePlus Nord,1,22700,0,Kavya Iyer
ORD-0639,19-12-2023,CUST-9848,Karan Verma,Central,Indore,Tablets,iPad Air,1,38600,5,Kavya Iyer
ORD-0640,19-12-2023,CUST-9646,Amit Patel,East,Ranchi,Smartphones,Xiaomi 13,2,25100,10,Rohan Mehta
ORD-0641,20-01-2023,CUST-0908,Gaurav Bhatt,Central,Raipur,Tablets,iPad Air,1,29400,25,Priya Patel
ORD-0642,20-01-2023,CUST-3666,Manish Arora,West,Ahmedabad,Smartphones,OnePlus Nord,1,60000,10,Rahul Sharma
ORD-0643,20-03-2023,CUST-7107,Yash Dhawan,West,Ahmedabad,Accessories,Webcam,2,1500,15,Sneha Reddy
ORD-0644,20-03-2023,CUST-8941,Harsh Sinha,South,Kochi,Wearables,Apple Watch Series 8,1,20700,10,Kavya Iyer
ORD-0645,20-03-2023,CUST-7626,Akash Pillai,North,Chandigarh,Accessories,Webcam,2,1200,25,Priya Patel
ORD-0646,20-05-2023,CUST-9646,Amit Patel,Central,Raipur,Accessories,Wireless Mouse,2,3000,25,Rohan Mehta
ORD-0647,20-05-2023,CUST-0208,Arjun Nair,West,Surat,Accessories,Mechanical Keyboard,3,1900,0,Rahul Sharma
ORD-0648,20-05-2023,CUST-3523,Aditya Rao,South,Bangalore,Tablets,Samsung Tab S8,1,26500,15,Amit Kumar
ORD-0649,20-06-2023,CUST-3174,Pallavi Krishnan,North,Delhi,Accessories,Laptop Bag,2,1300,15,Vikram Singh
ORD-0650,20-06-2023,CUST-8941,Harsh Sinha,West,Pune,Tablets,Samsung Tab S8,1,37000,0,Rahul Sharma
ORD-0651,20-06-2023,CUST-4559,Aarti Shetty,South,Chennai,Wearables,Fitbit Versa 4,1,27800,0,Sneha Reddy
ORD-0652,20-06-2023,CUST-1930,Ritika Menon,East,Kolkata,Smartphones,OnePlus Nord,1,34800,10,Vikram Singh
ORD-0653,20-07-2023,CUST-8941,Harsh Sinha,North,Chandigarh,Smartphones,iPhone 14,1,34200,5,Rahul Sharma
ORD-0654,20-07-2023,CUST-7145,Kavya Iyer,East,Kolkata,Smartphones,Xiaomi 13,1,57900,10,Sneha Reddy
ORD-0655,20-07-2023,CUST-0051,Sneha Sharma,Central,Bhopal,Tablets,Amazon Fire HD,1,25000,5,Sneha Reddy
ORD-0656,20-08-2023,CUST-4996,Varun Chopra,West,Mumbai,Accessories,Webcam,2,2900,20,Kavya Iyer
ORD-0657,20-08-2023,CUST-4723,Kunal Dixit,South,Kochi,Tablets,Amazon Fire HD,1,41100,10,Priya Patel
ORD-0658,20-08-2023,CUST-2454,Ishita Bansal,Central,Indore,Wearables,Apple Watch Series 8,1,26300,20,Kavya Iyer
ORD-0659,20-08-2023,CUST-0208,Arjun Nair,Central,Indore,Laptops,ASUS VivoBook,1,54300,0,Priya Patel
ORD-0660,20-10-2023,CUST-1655,Divya Shah,South,Hyderabad,Wearables,Mi Band 7,1,17700,20,Rahul Sharma
ORD-0661,20-10-2023,CUST-7955,Riya Malhotra,Central,Indore,Accessories,Mechanical Keyboard,2,1700,0,Vikram Singh
ORD-0662,20-10-2023,CUST-6348,Shreya Pandey,West,Surat,Wearables,Samsung Galaxy Watch,1,30100,0,Sneha Reddy
ORD-0663,20-11-2023,CUST-9670,Priya Singh,West,Pune,Smartphones,Samsung Galaxy S23,1,51900,5,Sneha Reddy
ORD-0664,20-12-2023,CUST-4559,Aarti Shetty,North,Chandigarh,Accessories,Laptop Bag,2,1800,0,Vikram Singh
ORD-0665,20-12-2023,CUST-2255,Rajesh Kumar,West,Ahmedabad,Laptops,HP Pavilion,1,62400,0,Sneha Reddy
ORD-0666,20-12-2023,CUST-7626,Akash Pillai,North,Lucknow,Smartphones,Realme GT,1,57400,25,Sneha Reddy
ORD-0667,20-12-2023,CUST-0208,Arjun Nair,North,Lucknow,Tablets,Samsung Tab S8,1,36900,5,Kavya Iyer
ORD-0668,21-01-2023,CUST-9848,Karan Verma,South,Hyderabad,Tablets,Amazon Fire HD,1,30100,10,Rahul Sharma
ORD-0669,21-01-2023,CUST-1930,Ritika Menon,Central,Nagpur,Accessories,Mechanical Keyboard,2,2500,0,Priya Patel
ORD-0670,21-01-2023,CUST-4559,Aarti Shetty,East,Bhubaneswar,Smartphones,Samsung Galaxy S23,1,33800,10,Rohan Mehta
ORD-0671,21-02-2023,CUST-4723,Kunal Dixit,South,Hyderabad,Wearables,Apple Watch Series 8,1,20700,10,Anjali Gupta
ORD-0672,21-03-2023,CUST-7344,Rohan Mehta,South,Hyderabad,Laptops,Dell Inspiron,1,63600,10,Anjali Gupta
ORD-0673,21-03-2023,CUST-2255,Rajesh Kumar,North,Delhi,Laptops,ASUS VivoBook,1,61000,25,Rahul Sharma
ORD-0674,21-03-2023,CUST-6348,Shreya Pandey,West,Pune,Laptops,Lenovo ThinkPad,1,80000,20,Priya Patel
ORD-0675,21-03-2023,CUST-1655,Divya Shah,North,Delhi,Laptops,HP Pavilion,2,50700,25,Vikram Singh
ORD-0676,21-04-2023,CUST-8896,Nisha Ghosh,Central,Raipur,Accessories,USB-C Cable,2,1700,0,Sneha Reddy
ORD-0677,21-04-2023,CUST-2454,Ishita Bansal,South,Kochi,Laptops,Lenovo ThinkPad,1,63300,5,Priya Patel
ORD-0678,21-05-2023,CUST-9848,Karan Verma,South,Kochi,Smartphones,OnePlus Nord,1,42300,20,Kavya Iyer
ORD-0679,21-05-2023,CUST-9848,Karan Verma,North,Delhi,Accessories,USB-C Cable,1,1700,20,Rahul Sharma
ORD-0680,21-05-2023,CUST-0208,Arjun Nair,West,Ahmedabad,Tablets,Amazon Fire HD,1,45400,0,Rohan Mehta
ORD-0681,21-06-2023,CUST-7626,Akash Pillai,East,Ranchi,Wearables,Mi Band 7,1,18900,0,Kavya Iyer
ORD-0682,21-06-2023,CUST-7920,Sakshi Rathore,North,Chandigarh,Tablets,iPad Air,1,28300,5,Sneha Reddy
ORD-0683,21-07-2023,CUST-2255,Rajesh Kumar,Central,Raipur,Smartphones,Samsung Galaxy S23,1,43200,10,Rohan Mehta
ORD-0684,21-07-2023,CUST-7862,Meera Chawla,Central,Bhopal,Laptops,ASUS VivoBook,1,66300,0,Amit Kumar
ORD-0685,21-08-2023,CUST-3234,Nikhil Jain,West,Mumbai,Laptops,ASUS VivoBook,2,64000,0,Kavya Iyer
ORD-0686,21-08-2023,CUST-2255,Rajesh Kumar,West,Surat,Laptops,Acer Aspire,1,80000,25,Sneha Reddy
ORD-0687,21-08-2023,CUST-7955,Riya Malhotra,North,Delhi,Tablets,iPad Air,1,45300,20,Vikram Singh
ORD-0688,21-08-2023,CUST-7862,Meera Chawla,West,Pune,Accessories,Mechanical Keyboard,2,900,10,Rahul Sharma
ORD-0689,21-08-2023,CUST-7344,Rohan Mehta,East,Patna,Wearables,Mi Band 7,1,18700,10,Sneha Reddy
ORD-0690,21-08-2023,CUST-2255,Rajesh Kumar,North,Delhi,Smartphones,Xiaomi 13,1,33700,0,Rohan Mehta
ORD-0691,21-08-2023,CUST-0908,Gaurav Bhatt,North,Delhi,Smartphones,Xiaomi 13,1,41000,10,Kavya Iyer
ORD-0692,21-08-2023,CUST-7955,Riya Malhotra,East,Bhubaneswar,Tablets,Lenovo Tab P11,1,37400,5,Priya Patel
ORD-0693,21-09-2023,CUST-0208,Arjun Nair,North,Jaipur,Accessories,Wireless Mouse,2,700,5,Amit Kumar
ORD-0694,21-09-2023,CUST-1014,Anjali Gupta,West,Surat,Tablets,Amazon Fire HD,1,26900,0,Rohan Mehta
ORD-0695,21-09-2023,CUST-4996,Varun Chopra,West,Surat,Tablets,iPad Air,1,40100,5,Anjali Gupta
ORD-0696,21-09-2023,CUST-7107,Yash Dhawan,West,Surat,Accessories,Laptop Bag,2,1300,0,Sneha Reddy
ORD-0697,21-10-2023,CUST-7344,Rohan Mehta,West,Pune,Laptops,Acer Aspire,2,67900,0,Vikram Singh
ORD-0698,21-10-2023,CUST-2605,Tanvi Kulkarni,South,Chennai,Laptops,Lenovo ThinkPad,1,74100,25,Kavya Iyer
ORD-0699,21-10-2023,CUST-8896,Nisha Ghosh,West,Surat,Accessories,Wireless Mouse,3,1100,10,Amit Kumar
ORD-0700,21-10-2023,CUST-9646,Amit Patel,South,Kochi,Tablets,iPad Air,1,22900,15,Amit Kumar
ORD-0701,21-10-2023,CUST-9646,Amit Patel,South,Kochi,Tablets,iPad Air,1,35300,10,Amit Kumar
ORD-0702,21-10-2023,CUST-3666,Manish Arora,Central,Indore,Smartphones,Realme GT,2,48900,0,Amit Kumar
ORD-0703,21-11-2023,CUST-8941,Harsh Sinha,East,Bhubaneswar,Tablets,Samsung Tab S8,1,29200,10,Priya Patel
ORD-0704,21-12-2023,CUST-4921,Simran Kaur,West,Pune,Smartphones,OnePlus Nord,1,34600,5,Priya Patel
ORD-0705,22-01-2023,CUST-3585,Rahul Kapoor,East,Patna,Accessories,Webcam,2,2300,15,Rahul Sharma
ORD-0706,22-02-2023,CUST-3979,Pooja Desai,Central,Nagpur,Laptops,Acer Aspire,1,51300,5,Anjali Gupta
ORD-0707,22-02-2023,CUST-3585,Rahul Kapoor,East,Patna,Smartphones,Xiaomi 13,1,60000,0,Priya Patel
ORD-0708,22-02-2023,CUST-6316,Sameer Dutta,North,Delhi,Tablets,iPad Air,1,26700,25,Anjali Gupta
ORD-0709,22-03-2023,CUST-4996,Varun Chopra,North,Chandigarh,Accessories,Webcam,2,2100,15,Rahul Sharma
ORD-0710,22-03-2023,CUST-7626,Akash Pillai,East,Kolkata,Wearables,Apple Watch Series 8,1,14500,5,Rahul Sharma
ORD-0711,22-04-2023,CUST-4723,Kunal Dixit,South,Bangalore,Wearables,Fitbit Versa 4,1,21000,20,Sneha Reddy
ORD-0712,22-04-2023,CUST-4234,Sanjay Joshi,Central,Nagpur,Smartphones,iPhone 14,1,40600,15,Sneha Reddy
ORD-0713,22-04-2023,CUST-8941,Harsh Sinha,North,Delhi,Smartphones,Samsung Galaxy S23,2,36400,25,Anjali Gupta
ORD-0714,22-04-2023,CUST-6769,Vikram Reddy,Central,Bhopal,Laptops,ASUS VivoBook,1,46200,10,Rahul Sharma
ORD-0715,22-04-2023,CUST-9646,Amit Patel,Central,Bhopal,Accessories,USB-C Cable,2,800,0,Priya Patel
ORD-0716,22-05-2023,CUST-4234,Sanjay Joshi,West,Ahmedabad,Accessories,Laptop Bag,2,2600,25,Rahul Sharma
ORD-0717,22-05-2023,CUST-1655,Divya Shah,East,Patna,Tablets,Lenovo Tab P11,1,37600,5,Sneha Reddy
ORD-0718,22-05-2023,CUST-9646,Amit Patel,Central,Bhopal,Accessories,Mechanical Keyboard,2,1700,0,Kavya Iyer
ORD-0719,22-06-2023,CUST-3979,Pooja Desai,North,Chandigarh,Tablets,Samsung Tab S8,1,29300,15,Anjali Gupta
ORD-0720,22-06-2023,CUST-1930,Ritika Menon,East,Patna,Smartphones,iPhone 14,1,33100,10,Anjali Gupta
ORD-0721,22-06-2023,CUST-3585,Rahul Kapoor,East,Patna,Tablets,Amazon Fire HD,1,29700,0,Amit Kumar
ORD-0722,22-07-2023,CUST-6769,Vikram Reddy,Central,Indore,Wearables,Fitbit Versa 4,1,21200,5,Vikram Singh
ORD-0723,22-07-2023,CUST-6348,Shreya Pandey,East,Bhubaneswar,Laptops,ASUS VivoBook,2,46000,5,Rahul Sharma
ORD-0724,22-08-2023,CUST-1930,Ritika Menon,Central,Nagpur,Accessories,Mechanical Keyboard,2,2000,10,Anjali Gupta
ORD-0725,22-08-2023,CUST-9409,Mohit Saxena,Central,Nagpur,Laptops,Dell Inspiron,1,43700,5,Anjali Gupta
ORD-0726,22-08-2023,CUST-4921,Simran Kaur,West,Pune,Accessories,Laptop Bag,3,900,10,Amit Kumar
ORD-0727,22-09-2023,CUST-2454,Ishita Bansal,North,Chandigarh,Laptops,ASUS VivoBook,1,51700,5,Anjali Gupta
ORD-0728,22-09-2023,CUST-3234,Nikhil Jain,East,Ranchi,Smartphones,Realme GT,1,37700,10,Anjali Gupta
ORD-0729,22-09-2023,CUST-0208,Arjun Nair,South,Kochi,Tablets,Amazon Fire HD,1,38400,15,Vikram Singh
ORD-0730,22-09-2023,CUST-1014,Anjali Gupta,Central,Bhopal,Tablets,Samsung Tab S8,1,41700,5,Rohan Mehta
ORD-0731,22-10-2023,CUST-3979,Pooja Desai,South,Kochi,Tablets,Lenovo Tab P11,1,41100,0,Rahul Sharma
ORD-0732,22-10-2023,CUST-2255,Rajesh Kumar,East,Patna,Laptops,ASUS VivoBook,1,46000,5,Rahul Sharma
ORD-0733,22-10-2023,CUST-5788,Neha Agarwal,West,Surat,Smartphones,Xiaomi 13,1,36400,20,Amit Kumar
ORD-0734,22-11-2023,CUST-6769,Vikram Reddy,West,Ahmedabad,Tablets,iPad Air,1,35500,10,Anjali Gupta
ORD-0735,22-12-2023,CUST-8896,Nisha Ghosh,Central,Indore,Wearables,Samsung Galaxy Watch,1,29100,10,Amit Kumar
ORD-0736,22-12-2023,CUST-2255,Rajesh Kumar,East,Ranchi,Accessories,USB-C Cable,3,2400,25,Priya Patel
ORD-0737,22-12-2023,CUST-3178,Ananya Bose,West,Pune,Tablets,Amazon Fire HD,1,43200,5,Anjali Gupta
ORD-0738,23-01-2023,CUST-1655,Divya Shah,South,Hyderabad,Wearables,Fitbit Versa 4,1,18400,0,Amit Kumar
ORD-0739,23-01-2023,CUST-8941,Harsh Sinha,North,Jaipur,Laptops,ASUS VivoBook,1,69300,10,Amit Kumar
ORD-0740,23-01-2023,CUST-0051,Sneha Sharma,Central,Raipur,Tablets,Samsung Tab S8,1,45300,5,Vikram Singh
ORD-0741,23-01-2023,CUST-7644,Siddharth Tiwari,North,Lucknow,Smartphones,OnePlus Nord,1,41200,0,Rohan Mehta
ORD-0742,23-02-2023,CUST-2605,Tanvi Kulkarni,South,Chennai,Wearables,Mi Band 7,1,29900,20,Amit Kumar
ORD-0743,23-03-2023,CUST-7644,Siddharth Tiwari,North,Chandigarh,Wearables,Mi Band 7,2,18200,25,Amit Kumar
ORD-0744,23-04-2023,CUST-4996,Varun Chopra,East,Kolkata,Tablets,Samsung Tab S8,1,34600,20,Amit Kumar
ORD-0745,23-04-2023,CUST-4921,Simran Kaur,Central,Raipur,Tablets,Samsung Tab S8,1,43900,0,Anjali Gupta
ORD-0746,23-05-2023,CUST-3523,Aditya Rao,East,Bhubaneswar,Wearables,Samsung Galaxy Watch,1,22300,5,Rahul Sharma
ORD-0747,23-05-2023,CUST-4813,Swati Nambiar,Central,Indore,Accessories,Webcam,1,1000,25,Rahul Sharma
ORD-0748,23-05-2023,CUST-1655,Divya Shah,North,Lucknow,Laptops,Acer Aspire,1,64500,5,Anjali Gupta
ORD-0749,23-05-2023,CUST-1014,Anjali Gupta,South,Bangalore,Laptops,Acer Aspire,1,55600,15,Rohan Mehta
ORD-0750,23-05-2023,CUST-0051,Sneha Sharma,Central,Indore,Laptops,ASUS VivoBook,2,73200,0,Priya Patel
ORD-0751,23-05-2023,CUST-3666,Manish Arora,West,Pune,Wearables,Fitbit Versa 4,1,20100,25,Kavya Iyer
ORD-0752,23-06-2023,CUST-6316,Sameer Dutta,West,Pune,Wearables,Mi Band 7,1,11500,0,Priya Patel
ORD-0753,23-06-2023,CUST-1014,Anjali Gupta,Central,Bhopal,Smartphones,Xiaomi 13,1,35000,0,Amit Kumar
ORD-0754,23-08-2023,CUST-6316,Sameer Dutta,North,Lucknow,Accessories,Webcam,2,900,10,Rohan Mehta
ORD-0755,23-08-2023,CUST-7145,Kavya Iyer,Central,Raipur,Wearables,Apple Watch Series 8,1,11800,25,Vikram Singh
ORD-0756,23-08-2023,CUST-2605,Tanvi Kulkarni,North,Jaipur,Tablets,iPad Air,1,30900,10,Rohan Mehta
ORD-0757,23-08-2023,CUST-0051,Sneha Sharma,Central,Indore,Accessories,Wireless Mouse,3,1700,20,Rohan Mehta
ORD-0758,23-08-2023,CUST-8896,Nisha Ghosh,East,Kolkata,Wearables,Mi Band 7,1,14500,5,Sneha Reddy
ORD-0759,23-09-2023,CUST-7955,Riya Malhotra,East,Kolkata,Tablets,Samsung Tab S8,1,40700,20,Amit Kumar
ORD-0760,23-09-2023,CUST-7955,Riya Malhotra,East,Ranchi,Accessories,Wireless Mouse,2,700,5,Amit Kumar
ORD-0761,23-09-2023,CUST-3585,Rahul Kapoor,South,Hyderabad,Smartphones,iPhone 14,1,35000,10,Anjali Gupta
ORD-0762,23-09-2023,CUST-8896,Nisha Ghosh,West,Mumbai,Laptops,Lenovo ThinkPad,1,80000,0,Amit Kumar
ORD-0763,23-10-2023,CUST-4813,Swati Nambiar,West,Pune,Accessories,USB-C Cable,2,700,20,Rohan Mehta
ORD-0764,23-10-2023,CUST-7920,Sakshi Rathore,Central,Nagpur,Smartphones,OnePlus Nord,1,40300,0,Sneha Reddy
ORD-0765,23-11-2023,CUST-4996,Varun Chopra,East,Ranchi,Tablets,iPad Air,1,29700,15,Amit Kumar
ORD-0766,23-11-2023,CUST-3178,Ananya Bose,East,Kolkata,Accessories,Wireless Mouse,3,2200,5,Kavya Iyer
ORD-0767,23-11-2023,CUST-0208,Arjun Nair,West,Mumbai,Wearables,Apple Watch Series 8,1,13200,10,Sneha Reddy
ORD-0768,23-11-2023,CUST-3523,Aditya Rao,South,Chennai,Wearables,Samsung Galaxy Watch,1,22900,0,Priya Patel
ORD-0769,23-12-2023,CUST-3178,Ananya Bose,South,Hyderabad,Laptops,Dell Inspiron,1,69800,0,Rohan Mehta
ORD-0770,24-01-2023,CUST-8896,Nisha Ghosh,East,Kolkata,Tablets,Lenovo Tab P11,1,41900,10,Amit Kumar
ORD-0771,24-01-2023,CUST-8941,Harsh Sinha,South,Hyderabad,Laptops,HP Pavilion,1,51200,0,Vikram Singh
ORD-0772,24-01-2023,CUST-4559,Aarti Shetty,Central,Indore,Smartphones,Samsung Galaxy S23,1,54300,5,Rohan Mehta
ORD-0773,24-01-2023,CUST-7644,Siddharth Tiwari,North,Jaipur,Smartphones,OnePlus Nord,1,44600,10,Vikram Singh
ORD-0774,24-01-2023,CUST-7862,Meera Chawla,North,Jaipur,Tablets,Amazon Fire HD,1,49300,20,Amit Kumar
ORD-0775,24-02-2023,CUST-3174,Pallavi Krishnan,East,Kolkata,Tablets,Amazon Fire HD,1,43200,10,Rohan Mehta
ORD-0776,24-02-2023,CUST-7955,Riya Malhotra,North,Delhi,Tablets,Amazon Fire HD,1,40200,10,Priya Patel
ORD-0777,24-03-2023,CUST-8896,Nisha Ghosh,North,Delhi,Tablets,Amazon Fire HD,1,48800,0,Amit Kumar
ORD-0778,24-04-2023,CUST-3178,Ananya Bose,West,Ahmedabad,Laptops,ASUS VivoBook,1,50800,0,Anjali Gupta
ORD-0779,24-04-2023,CUST-7626,Akash Pillai,South,Hyderabad,Laptops,Lenovo ThinkPad,1,66000,20,Amit Kumar
ORD-0780,24-04-2023,CUST-2605,Tanvi Kulkarni,West,Ahmedabad,Accessories,Mechanical Keyboard,2,1200,0,Priya Patel
ORD-0781,24-06-2023,CUST-3523,Aditya Rao,South,Chennai,Smartphones,Samsung Galaxy S23,1,47200,25,Priya Patel
ORD-0782,24-06-2023,CUST-2605,Tanvi Kulkarni,West,Mumbai,Smartphones,iPhone 14,1,32600,10,Kavya Iyer
ORD-0783,24-06-2023,CUST-8941,Harsh Sinha,North,Lucknow,Wearables,Samsung Galaxy Watch,1,18400,15,Kavya Iyer
ORD-0784,24-06-2023,CUST-3585,Rahul Kapoor,South,Bangalore,Smartphones,iPhone 14,1,37100,20,Sneha Reddy
ORD-0785,24-06-2023,CUST-4813,Swati Nambiar,West,Pune,Laptops,ASUS VivoBook,1,49000,20,Sneha Reddy
ORD-0786,24-06-2023,CUST-7107,Yash Dhawan,South,Kochi,Accessories,Webcam,2,1000,10,Sneha Reddy
ORD-0787,24-08-2023,CUST-9409,Mohit Saxena,West,Surat,Laptops,ASUS VivoBook,1,58800,15,Priya Patel
ORD-0788,24-09-2023,CUST-4723,Kunal Dixit,West,Mumbai,Wearables,Mi Band 7,1,32400,0,Amit Kumar
ORD-0789,24-09-2023,CUST-4996,Varun Chopra,West,Surat,Smartphones,Realme GT,1,30600,5,Sneha Reddy
ORD-0790,24-09-2023,CUST-7344,Rohan Mehta,West,Ahmedabad,Accessories,Wireless Mouse,3,1900,25,Amit Kumar
ORD-0791,24-10-2023,CUST-4723,Kunal Dixit,East,Bhubaneswar,Laptops,Lenovo ThinkPad,1,59000,10,Amit Kumar
ORD-0792,24-10-2023,CUST-3174,Pallavi Krishnan,Central,Indore,Accessories,Laptop Bag,2,1800,10,Priya Patel
ORD-0793,24-11-2023,CUST-0208,Arjun Nair,North,Delhi,Tablets,Samsung Tab S8,1,34000,5,Priya Patel
ORD-0794,24-12-2023,CUST-0051,Sneha Sharma,Central,Indore,Laptops,Acer Aspire,1,49900,10,Anjali Gupta
ORD-0795,24-12-2023,CUST-4234,Sanjay Joshi,East,Kolkata,Tablets,Samsung Tab S8,1,30700,25,Kavya Iyer
ORD-0796,25-01-2023,CUST-7145,Kavya Iyer,South,Kochi,Wearables,Mi Band 7,1,15500,0,Kavya Iyer
ORD-0797,25-01-2023,CUST-3178,Ananya Bose,East,Patna,Laptops,Lenovo ThinkPad,2,37700,10,Kavya Iyer
ORD-0798,25-02-2023,CUST-0208,Arjun Nair,South,Chennai,Smartphones,Realme GT,1,34000,15,Rohan Mehta
ORD-0799,25-02-2023,CUST-6316,Sameer Dutta,West,Pune,Smartphones,OnePlus Nord,1,45100,25,Amit Kumar
ORD-0800,25-03-2023,CUST-1014,Anjali Gupta,West,Surat,Smartphones,Realme GT,1,48800,25,Amit Kumar
ORD-0801,25-03-2023,CUST-6348,Shreya Pandey,South,Chennai,Accessories,Wireless Mouse,2,1400,10,Sneha Reddy
ORD-0802,25-04-2023,CUST-2605,Tanvi Kulkarni,South,Hyderabad,Tablets,Amazon Fire HD,1,48900,0,Anjali Gupta
ORD-0803,25-04-2023,CUST-8896,Nisha Ghosh,North,Delhi,Tablets,Amazon Fire HD,1,20000,20,Rohan Mehta
ORD-0804,25-05-2023,CUST-8896,Nisha Ghosh,West,Surat,Tablets,iPad Air,1,46100,0,Amit Kumar
ORD-0805,25-05-2023,CUST-4234,Sanjay Joshi,North,Delhi,Accessories,Mechanical Keyboard,1,1600,25,Vikram Singh
ORD-0806,25-06-2023,CUST-4559,Aarti Shetty,South,Kochi,Tablets,Lenovo Tab P11,1,38400,0,Amit Kumar
ORD-0807,25-08-2023,CUST-7955,Riya Malhotra,North,Jaipur,Accessories,USB-C Cable,2,2200,20,Rohan Mehta
ORD-0808,25-08-2023,CUST-9409,Mohit Saxena,West,Mumbai,Wearables,Samsung Galaxy Watch,1,20000,25,Rahul Sharma
ORD-0809,25-08-2023,CUST-7344,Rohan Mehta,South,Hyderabad,Tablets,Samsung Tab S8,1,27800,20,Rohan Mehta
ORD-0810,25-09-2023,CUST-7955,Riya Malhotra,East,Ranchi,Accessories,Laptop Bag,2,2000,25,Anjali Gupta
ORD-0811,25-09-2023,CUST-9646,Amit Patel,South,Hyderabad,Accessories,USB-C Cable,3,2200,0,Kavya Iyer
ORD-0812,25-10-2023,CUST-4559,Aarti Shetty,North,Lucknow,Tablets,Lenovo Tab P11,1,24700,0,Vikram Singh
ORD-0813,25-10-2023,CUST-2605,Tanvi Kulkarni,South,Hyderabad,Smartphones,Realme GT,1,43100,15,Kavya Iyer
ORD-0814,25-10-2023,CUST-7344,Rohan Mehta,West,Ahmedabad,Tablets,Samsung Tab S8,1,37700,5,Vikram Singh
ORD-0815,25-11-2023,CUST-4813,Swati Nambiar,Central,Nagpur,Smartphones,Realme GT,1,52900,10,Rahul Sharma
ORD-0816,25-11-2023,CUST-7145,Kavya Iyer,Central,Raipur,Wearables,Samsung Galaxy Watch,1,17500,0,Vikram Singh
ORD-0817,25-12-2023,CUST-4921,Simran Kaur,North,Lucknow,Wearables,Mi Band 7,1,25200,15,Vikram Singh
ORD-0818,26-01-2023,CUST-7862,Meera Chawla,Central,Indore,Laptops,ASUS VivoBook,1,51100,0,Anjali Gupta
ORD-0819,26-01-2023,CUST-4723,Kunal Dixit,Central,Bhopal,Laptops,HP Pavilion,1,55400,0,Kavya Iyer
ORD-0820,26-01-2023,CUST-9409,Mohit Saxena,East,Ranchi,Tablets,Samsung Tab S8,1,25100,15,Anjali Gupta
